relation,cluster,component,fact_type,kind,namespace,name,status,assurance,provider_components,reason,source,object,path
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-ingress-shim,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-issuers,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-certificatesigningrequests,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-cainjector,resolved-rendered,,hx-app-prod-b/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,apps/v1|Deployment|cert-manager|cert-manager-cainjector,spec.template.spec.serviceAccountName
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-cainjector,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-cainjector,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-cainjector,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|kube-system|cert-manager-cainjector:leaderelection,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-startupapicheck,resolved-rendered,,hx-app-prod-b/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,batch/v1|Job|cert-manager|cert-manager-startupapicheck,spec.template.spec.serviceAccountName
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-startupapicheck,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|cert-manager|cert-manager-startupapicheck:create-cert,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-webhook:subjectaccessreviews,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-prod-b/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,apps/v1|Deployment|cert-manager|cert-manager-webhook,spec.template.spec.serviceAccountName
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,object,ServiceAccount,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-prod-b/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|cert-manager|cert-manager-webhook:dynamic-serving,subjects[0]
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,service-endpoint,Service,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-prod-b/cert-manager,admission webhook service reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,admissionregistration.k8s.io/v1|ValidatingWebhookConfiguration||cert-manager-webhook,webhooks[0].clientConfig.service
needs,hx-app-prod-b,hx-app-prod-b/cert-manager,service-endpoint,Service,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-prod-b/cert-manager,admission webhook service reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/cert-manager.yaml,admissionregistration.k8s.io/v1|MutatingWebhookConfiguration||cert-manager-webhook,webhooks[0].clientConfig.service
needs,hx-app-prod-b,hx-app-prod-b/traefik,object,ClusterRole,,traefik-traefik,resolved-rendered,,hx-app-prod-b/traefik,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/traefik.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||traefik-traefik,roleRef
needs,hx-app-prod-b,hx-app-prod-b/traefik,object,Secret,traefik,image-pull-secret,unresolved,,,workload image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/traefik.yaml,apps/v1|Deployment|traefik|traefik,spec.template.spec.imagePullSecrets[0].name
needs,hx-app-prod-b,hx-app-prod-b/traefik,object,ServiceAccount,traefik,traefik,resolved-rendered,,hx-app-prod-b/traefik,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-prod-b/traefik.yaml,apps/v1|Deployment|traefik|traefik,spec.template.spec.serviceAccountName
needs,hx-app-prod-b,hx-app-prod-b/traefik,object,ServiceAccount,traefik,traefik,resolved-rendered,,hx-app-prod-b/traefik,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-prod-b/traefik.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||traefik-traefik,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,api-kind,ClusterIssuer,,cert-manager.io/ClusterIssuer,resolved-rendered,,hx-app-staging/cert-manager,custom resource cert-manager.io/ClusterIssuer requires its CRD,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,cert-manager.io/v1|ClusterIssuer||selfsigned-root-issuer,apiVersion
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-cainjector,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-cainjector,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-approve:cert-manager-io,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-approve:cert-manager-io,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-certificates,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-certificates,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-certificatesigningrequests,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-certificatesigningrequests,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-challenges,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-challenges,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-clusterissuers,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-clusterissuers,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-ingress-shim,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-ingress-shim,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-issuers,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-issuers,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-controller-orders,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-orders,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,ClusterRole,,cert-manager-webhook:subjectaccessreviews,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-webhook:subjectaccessreviews,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,Role,cert-manager,cert-manager-startupapicheck:create-cert,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|cert-manager|cert-manager-startupapicheck:create-cert,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,Role,cert-manager,cert-manager-webhook:dynamic-serving,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|cert-manager|cert-manager-webhook:dynamic-serving,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,Role,kube-system,cert-manager-cainjector:leaderelection,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|kube-system|cert-manager-cainjector:leaderelection,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,Role,kube-system,cert-manager:leaderelection,resolved-rendered,,hx-app-staging/cert-manager,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|kube-system|cert-manager:leaderelection,roleRef
needs,hx-app-staging,hx-app-staging/cert-manager,object,Secret,cert-manager,image-pull-secret,unresolved,,,workload image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,batch/v1|Job|cert-manager|cert-manager-startupapicheck,spec.template.spec.imagePullSecrets[0].name
needs,hx-app-staging,hx-app-staging/cert-manager,object,Secret,cert-manager,image-pull-secret,unresolved,,,ServiceAccount image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,v1|ServiceAccount|cert-manager|cert-manager-cainjector,imagePullSecrets[0].name
needs,hx-app-staging,hx-app-staging/cert-manager,object,Secret,cert-manager,image-pull-secret,unresolved,,,ServiceAccount image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,v1|ServiceAccount|cert-manager|cert-manager-startupapicheck,imagePullSecrets[0].name
needs,hx-app-staging,hx-app-staging/cert-manager,object,Secret,cert-manager,image-pull-secret,unresolved,,,ServiceAccount image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,v1|ServiceAccount|cert-manager|cert-manager-webhook,imagePullSecrets[0].name
needs,hx-app-staging,hx-app-staging/cert-manager,object,Secret,cert-manager,image-pull-secret,unresolved,,,ServiceAccount image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,v1|ServiceAccount|cert-manager|cert-manager,imagePullSecrets[0].name
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-clusterissuers,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-certificatesigningrequests,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-approve:cert-manager-io,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-orders,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-issuers,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,apps/v1|Deployment|cert-manager|cert-manager,spec.template.spec.serviceAccountName
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-challenges,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-certificates,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-controller-ingress-shim,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|kube-system|cert-manager:leaderelection,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-cainjector,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-cainjector,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-cainjector,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|kube-system|cert-manager-cainjector:leaderelection,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-cainjector,resolved-rendered,,hx-app-staging/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,apps/v1|Deployment|cert-manager|cert-manager-cainjector,spec.template.spec.serviceAccountName
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-startupapicheck,resolved-rendered,,hx-app-staging/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,batch/v1|Job|cert-manager|cert-manager-startupapicheck,spec.template.spec.serviceAccountName
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-startupapicheck,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|cert-manager|cert-manager-startupapicheck:create-cert,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|RoleBinding|cert-manager|cert-manager-webhook:dynamic-serving,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-staging/cert-manager,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||cert-manager-webhook:subjectaccessreviews,subjects[0]
needs,hx-app-staging,hx-app-staging/cert-manager,object,ServiceAccount,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-staging/cert-manager,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,apps/v1|Deployment|cert-manager|cert-manager-webhook,spec.template.spec.serviceAccountName
needs,hx-app-staging,hx-app-staging/cert-manager,service-endpoint,Service,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-staging/cert-manager,admission webhook service reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,admissionregistration.k8s.io/v1|MutatingWebhookConfiguration||cert-manager-webhook,webhooks[0].clientConfig.service
needs,hx-app-staging,hx-app-staging/cert-manager,service-endpoint,Service,cert-manager,cert-manager-webhook,resolved-rendered,,hx-app-staging/cert-manager,admission webhook service reference,data/kubara-effective-renders/current-platform/hx-app-staging/cert-manager.yaml,admissionregistration.k8s.io/v1|ValidatingWebhookConfiguration||cert-manager-webhook,webhooks[0].clientConfig.service
needs,hx-app-staging,hx-app-staging/traefik,object,ClusterRole,,traefik-traefik,resolved-rendered,,hx-app-staging/traefik,RBAC role reference,data/kubara-effective-renders/current-platform/hx-app-staging/traefik.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||traefik-traefik,roleRef
needs,hx-app-staging,hx-app-staging/traefik,object,Secret,traefik,image-pull-secret,unresolved,,,workload image pull secret reference,data/kubara-effective-renders/current-platform/hx-app-staging/traefik.yaml,apps/v1|Deployment|traefik|traefik,spec.template.spec.imagePullSecrets[0].name
needs,hx-app-staging,hx-app-staging/traefik,object,ServiceAccount,traefik,traefik,resolved-rendered,,hx-app-staging/traefik,workload service account reference,data/kubara-effective-renders/current-platform/hx-app-staging/traefik.yaml,apps/v1|Deployment|traefik|traefik,spec.template.spec.serviceAccountName
needs,hx-app-staging,hx-app-staging/traefik,object,ServiceAccount,traefik,traefik,resolved-rendered,,hx-app-staging/traefik,RBAC ServiceAccount subject,data/kubara-effective-renders/current-platform/hx-app-staging/traefik.yaml,rbac.authorization.k8s.io/v1|ClusterRoleBinding||traefik-traefik,subjects[0]
provides,hx-app-dev,hx-app-dev/argo-cd,api-kind,Application,,argoproj.io/Application,rendered,rendered-crd,hx-app-dev/argo-cd,CRD in the effective render declares this API kind,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,apiextensions.k8s.io/v1|CustomResourceDefinition||applications.argoproj.io,spec.names.kind
provides,hx-app-dev,hx-app-dev/argo-cd,api-kind,ApplicationSet,,argoproj.io/ApplicationSet,rendered,rendered-crd,hx-app-dev/argo-cd,CRD in the effective render declares this API kind,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,apiextensions.k8s.io/v1|CustomResourceDefinition||applicationsets.argoproj.io,spec.names.kind
provides,hx-app-dev,hx-app-dev/argo-cd,api-kind,AppProject,,argoproj.io/AppProject,rendered,rendered-crd,hx-app-dev/argo-cd,CRD in the effective render declares this API kind,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,apiextensions.k8s.io/v1|CustomResourceDefinition||appprojects.argoproj.io,spec.names.kind
provides,hx-app-dev,hx-app-dev/argo-cd,helm-hook,Job,argocd,argo-cd-argocd-redis-secret-init,rendered,rendered-hook,hx-app-dev/argo-cd,rendered object carries a Helm hook annotation,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,batch/v1|Job|argocd|argo-cd-argocd-redis-secret-init,metadata.annotations.helm.sh/hook
provides,hx-app-dev,hx-app-dev/argo-cd,helm-hook,Job,argocd,dex-restarter,rendered,rendered-hook,hx-app-dev/argo-cd,rendered object carries a Helm hook annotation,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,batch/v1|Job|argocd|dex-restarter,metadata.annotations.helm.sh/hook
provides,hx-app-dev,hx-app-dev/argo-cd,helm-hook,Role,argocd,argo-cd-argocd-redis-secret-init,rendered,rendered-hook,hx-app-dev/argo-cd,rendered object carries a Helm hook annotation,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,rbac.authorization.k8s.io/v1|Role|argocd|argo-cd-argocd-redis-secret-init,metadata.annotations.helm.sh/hook
provides,hx-app-dev,hx-app-dev/argo-cd,helm-hook,RoleBinding,argocd,argo-cd-argocd-redis-secret-init,rendered,rendered-hook,hx-app-dev/argo-cd,rendered object carries a Helm hook annotation,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,rbac.authorization.k8s.io/v1|RoleBinding|argocd|argo-cd-argocd-redis-secret-init,metadata.annotations.helm.sh/hook
provides,hx-app-dev,hx-app-dev/argo-cd,helm-hook,ServiceAccount,argocd,argo-cd-argocd-redis-secret-init,rendered,rendered-hook,hx-app-dev/argo-cd,rendered object carries a Helm hook annotation,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,v1|ServiceAccount|argocd|argo-cd-argocd-redis-secret-init,metadata.annotations.helm.sh/hook
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,argocd,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|argocd,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,cert-manager,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|cert-manager,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,external-dns,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|external-dns,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,external-secrets,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|external-secrets,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,homer-dashboard,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|homer-dashboard,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,kube-prometheus-stack,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|kube-prometheus-stack,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,kyverno,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|kyverno,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,kyverno-policies,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|kyverno-policies,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,kyverno-policy-reporter,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|kyverno-policy-reporter,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,loki,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|loki,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,longhorn,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|longhorn,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,metallb,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|metallb,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,metrics-server,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|metrics-server,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,oauth2-proxy,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|oauth2-proxy,metadata.name
provides,hx-app-dev,hx-app-dev/argo-cd,object,ApplicationSet,argocd,reloader,rendered,rendered-object,hx-app-dev/argo-cd,object exists in the committed effective render,data/kubara-effective-renders/current-platform/hx-app-dev/argo-cd.yaml,argoproj.io/v1alpha1|ApplicationSet|argocd|reloader,metadata.name
